District Number,Mincode,Display Name,Mailing Address,Mailing Address Line2,Mailing Address City,Mailing Address Province,Mailing Address PostalCode,Physical Address,Physical Address Line2,Physical Address City,Physical Address Province,Physical Address Postal Code,Role,Contact First Name,Contact Last Name,Contact Phone Extension,Contact Phone Number,Facility Type Code,School Category Code,Phone Number,Fax,Email,Website,Group Classification Primary K-3,Group Classification Elementary 4-7 EU,Group Classification Junior Secondary 8-10 SU,Group Classification Senior Secondary 11-12
043,04343047,Ecole Nestor Elementary,1266 NESTOR ST,,COQUITLAM,BC,V3E2A4,,,,,,,Lisa,Felicella,,6044649422,Standard,Public,6044649422,6044648257,chunter@sd43.bc.ca,,,,,
043,04343051,Pleasantside Elementary,195 BARBER ST,,PORT MOODY,BC,V3H3A8,,,,,,Principal,Ceri,Watkins,,6044699288,Standard,Public,6044699288,6044699468,pleasantside@sd43.bc.ca,,,,,
043,04343053,Ecole Porter Street Elementary,728 PORTER ST,,COQUITLAM,BC,V3J5B4,,,,,,,Hilary,Chisholm,,,Standard,Public,6049364296,6049378033,asjiwa@sd43.bc.ca,,,,,
043,04343055,Ecole Rochester Elementary,411 SCHOOLHOUSE ST,,COQUITLAM,BC,V3K4Y7,,,,,,Principal,Cheryl,Lloyd,,,Standard,Public,6049394624,6049395197,chlloyd@sd43.bc.ca,,,,,
043,04343056,Roy Stibbs Elementary,600 FAIRVIEW ST,,COQUITLAM,BC,V3J4A7,,,,,,,Sharon,Kassian,,,Standard,Public,6049392486,6049392487,lsviatko@sd43.bc.ca,,,,,
043,04343058,Seaview Community School,1215 CECILE DR,,PORT MOODY,BC,V3H1N2,,,,,,,Sonya,Burdett,,,Standard,Public,6049369991,6049369992,lryan@sd43.bc.ca,,,,,
043,04343054,Ranch Park Elementary,2701 SPURAWAY AVE,,COQUITLAM,BC,V3C2C4,,,,,,,Candace,Dyck,,,Standard,Public,6044646684,6044648593,kzimmer@sd43.bc.ca,,,,,
043,04343046,Mundy Road Elementary,2200 AUSTIN AVE,,COQUITLAM,BC,V3K3S1,,,,,,,Mallorie,Sander,,,Standard,Public,6049364271,6049369627,dmclean@sd43.bc.ca,,,,,
043,04343031,Ecole Kilmer Elementary,1575 KNAPPEN ST,,PORT COQUITLAM,BC,V3C2P8,,,,,,Principal,Theresa,Roberts,,6049413401,Standard,Public,6049413401,6049378019,troberts@sd43.bc.ca,https://www.sd43.bc.ca/school/kilmer,,,,
043,04343049,Parkland Elementary,1563 REGAN AVE,,COQUITLAM,BC,V3J3B7,,,,,,,Anna,Sivertsen,,6049391151,Standard,Public,6049391151,6049378030,shmckay@sd43.bc.ca,https://www.sd43.bc.ca/school/parkland/Pages/default.aspx#/=,,,,
043,04343060,Cabe Secondary,1411 FOSTER AVE,,COQUITLAM,BC,V3J2N1,,,,,,,Sandy,Lackner,,,Alternate Programs,Public,6049394522,6049378052,slauzon@sd43.bc.ca,,,,,
043,04343069,Walton Elementary,2960 WALTON AVE,,COQUITLAM,BC,V3B6V6,,,,,,Head Secretary - Walton Elementary,Stephanie,Lomas,,6049411962,Standard,Public,6049411962,6049378040,mjankowiak@sd43.bc.ca,,,,,
043,04343070,Ecole Westwood Elementary,3610 HASTINGS ST,,PORT COQUITLAM,BC,V3B4N6,,,,,,,Leah,Suttis,,,Standard,Public,6044642421,6049376872,sparmar@sd43.bc.ca,,,,,
043,04343076,Centennial Secondary,570 POIRIER ST,,COQUITLAM,BC,V3J6A8,,,,,,,Courtney,Mcleod,,,Standard,Public,6049367205,6049375933,aciolfitto@sd43.bc.ca,,,,,
043,04343078,Como Lake Middle School,1121 KING ALBERT AVE,,COQUITLAM,BC,V3J1X8,,,,,,,Dave,Cyr,,,Standard,Public,6049361451,6049363387,dcyr@sd43.bc.ca,,,,,
043,04343082,Ecole Pitt River Middle,2070 TYNER ST,,PORT COQUITLAM,BC,V3C2Z1,,,,,,,Connie,Morris,,,Standard,Public,6049420267,6049378048,dstewart@sd43.bc.ca,,,,,
043,04343084,Ecole Montgomery Middle,1900 EDGEWOOD AVE,,COQUITLAM,BC,V3K2Y1,,,,,,,Sarah,Husband,,,Standard,Public,6049397367,6049378046,shusband@sd43.bc.ca,,,,,
043,04343086,Ecole Moody Middle,3115 ST. JOHNS ST,,PORT MOODY,BC,V3H2C6,,,,,,Principal,Tamara,Banks,,,Standard,Public,6044617384,6049378047,tbanks@sd43.bc.ca,,,,,
043,04343088,Port Moody Secondary,300 ALBERT ST,,PORT MOODY,BC,V3H2M5,,,,,,Principal,Jeremy,Clarke,,,Standard,Public,6049396656,6049395833,jclarke@sd43.bc.ca,,,,,
043,04343090,Minnekhada Middle School,1390 LAURIER AVE,,PORT COQUITLAM,BC,V3B2B8,,,,,,,Gail,Knechtel,,,Standard,Public,6049420261,6049428721,jreid@sd43.bc.ca,,,,,
043,04343091,Ecole Maple Creek Middle,3700 HASTINGS ST,,PORT COQUITLAM,BC,V3B5K7,,,,,,,Kelly,Lorenz,,6044648581,Standard,Public,6044648581,6044617832,dmacmillan@sd43.bc.ca,,,,,
043,04343093,Ecole Banting Middle,820 BANTING ST,,COQUITLAM,BC,V3J4J4,,,,,,,Diana,Janek,,,Standard,Public,6049399247,6049397623,btrask@sd43.bc.ca,,,,,
043,04396074,Our Lady of Fatima,315 WALKER ST,,COQUITLAM,BC,V3K4C7,,,,,,Principal,Maria,Katsionis,,6049364228,Standard,Independent,6049364228,,mkatsionis@fatimaschool.ca,,01,01,,
043,04343081,Ecole Maillard Middle,1300 ROCHESTER AVE,,COQUITLAM,BC,V3K2X5,,,,,,,Candace,Burgess,,6049313574,Standard,Public,6049313574,,081-office@sd43.bc.ca,https://www.sd43.bc.ca/school/maillard/,,,,
043,04396137,Queen of All Saints Elementary,1405 COMO LAKE AVE,,COQUITLAM,BC,V3J3P4,,,,,,Principal,Joan,Sandberg,,,Standard,Independent,6049319071,6049319089,office@qasbc.ca,,01,01,,
043,04396380,Our Lady of the Assumption,2255 FRASER AVE,,PORT COQUITLAM,BC,V3B6G8,,,,,,Vice-Principal,Sammi,Pignatelli,,6049425522,Standard,Independent,6049425522,,rheffernan@cisva.bc.ca,,01,01,,
043,04343048,Ecole Panorama Heights Elementary,1455 JOHNSON ST,,COQUITLAM,BC,V3E2T1,,,,,,Principal,Perry,Muxworthy,,,Standard,Public,6049444840,6049447629,panoramaheights@sd43.bc.ca,,,,,
043,04396629,Archbishop Carney Regional Secondary,1335 DOMINION AVE,,PORT COQUITLAM,BC,V3B8G7,,,,,,Principal,Len,De Julius,,6049427465,Standard,Independent,6049427465,6049425289,office@acrss.org,,,,01,01
043,04396635,Hope Lutheran Christian School,3151 YORK ST,,PORT COQUITLAM,BC,V3B4A7,,,,,,Registrar,Kia,Mansoor,,6049425322,Standard,Independent,6049425322,,dnagtegaal@hopelcs.ca,,01,01,01,01
043,04396924,Royal Bridge High School,301-1123 WESTWOOD ST,,COQUITLAM,BC,V5H4G5,,,,,,,Jim,Ion,,,Standard,Independent,7789275813,6044743718,jpi@royalbridge.ca,,,,04,04
043,04396579,British Columbia Christian Academy,1019 FERNWOOD AVE,,PORT COQUITLAM,BC,V3B5A8,,,,,,Principal,Ian,Jarvie,,,Standard,Independent,6049418426,6049456455,admin@bccaschool.ca,,01,01,01,01
043,04343017,Heritage Mountain Elementary,125 RAVINE DR,,PORT MOODY,BC,V3H4Z1,,,,,,,Kelly,Godin,,,Standard,Public,6044696407,6044696417,jsclater@sd43.bc.ca,,,,,
043,04343057,Riverview Park Elementary,700 CLEARWATER WAY,,COQUITLAM,BC,V3C6A3,,,,,,,Carrall,Payne,,,Standard,Public,6049457004,6049378036,ayoung@sd43.bc.ca,,,,,
043,04343050,Pinetree Way Elementary,1420 PINETREE WAY,,COQUITLAM,BC,V3C6A3,,,,,,,Kerry,Gibb,,,Standard,Public,6049457011,6049378031,lkemp@sd43.bc.ca,,,,,
043,04343102,Ecole Citadel Middle,1265 CITADEL DR,,PORT COQUITLAM,BC,V3C5X6,,,,,,Principal,Mark,Clay,,,Standard,Public,6049456187,6049378042,mclay@sd43.bc.ca,,,,,
043,04343108,Ecole Kwayhquitlum Middle,3280 FLINT ST,,PORT COQUITLAM,BC,V3B4J2,,,,,,Principal,Steve,Roos,,,Standard,Public,6049421835,6049426701,sroos@sd43.bc.ca,,,,,
043,04343013,Ecole Coquitlam River Elementary,4250 SHAUGHNESSY ST,,PORT COQUITLAM,BC,V3E3E5,,,,,,,Vanessa,Tetangco,,,Standard,Public,6049420241,6049425941,dmushens@sd43.bc.ca,,,,,
043,04343132,Ecole Riverside Secondary,2215 REEVE ST,,PORT COQUITLAM,BC,V3C6K8,,,,,,Principal,Jon,Bruneau,,,Standard,Public,6049416053,6049412639,jbruneau@sd43.bc.ca,,,,,
043,04343009,Bramblewood Elementary,2875 PANORAMA DR,,COQUITLAM,BC,V3E2S7,,,,,,,Suzanne,Weedon,,6045520313,Standard,Public,6045520313,6045522132,bwalton@sd43.bc.ca,,,,,
043,04396588,Traditional Learning Academy,1189 ROCHESTER AVE,,COQUITLAM,BC,V3K2X3,,,,,,,Rina,-,,,Standard,Independent,6049317265,6049313432,tlaprincipal@traditionallearning.com,,01,01,01,01
043,04343113,Scott Creek Middle School,1240 LANSDOWNE DR,,COQUITLAM,BC,V3E3E7,,,,,,Head Secretary,Hilary,Chisholm,,6049450156,Standard,Public,6049450156,6049454853,lrinke@sd43.bc.ca,https://www.sd43.bc.ca/School/scottcreek/Pages/default.aspx#/=,,,,
043,04343114,Summit Middle School,1450 PARKWAY BLVD,,COQUITLAM,BC,V3E3L2,,,,,,,Debbie,Hamed,,,Standard,Public,6049448273,6049378050,cwoods@sd43.bc.ca,,,,,
043,04343136,Terry Fox Secondary,1260 RIVERWOOD GATE,,PORT COQUITLAM,BC,V3B7Z5,,,,,,Principal,David,Starr,,,Standard,Public,6049415401,6049411777,dstarr@sd43.bc.ca,,,,,
043,04395054,North Fraser Youth Day Treatment School,1100C WINSLOW AVE,,COQUITLAM,BC,V3J2G3,644 POIRIER ST,,COQUITLAM,BC,V3J6B1,,Daniel,Cook,,,Short term PRP,Public,6049332543,6049365451,pmcnaughton@sd43.bc.ca,,,,,
043,04325263,Central StrongStart Centre,2260 CENTRAL AVE,,PORT COQUITLAM,BC,V3C1V8,,,,,,,Lina,Baadarani,,,StrongStart Center,Early Learning,6049410355,,,,,,,
043,04325264,Mundy Road StrongStart Centre,2200 AUSTIN AVE,,COQUITLAM,BC,V3K3S1,,,,,,,Lina,Baadarani,,,StrongStart Center,Early Learning,6049364271,,,,,,,
043,04325265,Cedar Drive StrongStart Centre,3150 CEDAR DR,,PORT COQUITLAM,BC,V3B3C3,,,,,,,Lina,Baadarani,,,StrongStart Center,Early Learning,6049413481,,,,,,,
043,04325266,Moody StrongStart Centre,3115 ST JOHNS ST,,PORT MOODY,BC,V3H2C6,,,,,,,Lina,Baadarani,,,StrongStart Center,Early Learning,6044617384,6049378047,djames@sd43.bc.ca,,,,,
043,04325267,Meadowbrook StrongStart Centre,195 BARBER ST,,PORT MOODY,BC,V3H3A8,,,,,,,Lina,Baadarani,,,StrongStart Center,Early Learning,6044699288,,,,,,,
043,04325268,Seaview StrongStart Centre,1215 CECILE DR,,PORT MOODY,BC,V3H1N2,,,,,,,Lina,Baadarani,,,StrongStart Center,Early Learning,6049369991,,,,,,,
043,04399211,Apex,1600 KING ALBERT AVE,,COQUITLAM,BC,V3J1Y5,,,,,,Principal,Lisa,Dube,,,Provincial Online Learning,Public,6049457311,6049378062,lidube@sd43.bc.ca,,,,,
043,04325137,Birchland StrongStart,1331 FRASER AVE,,PORT COQUITLAM,BC,V3B1M5,,,,,,,Lina,Baadarani,,,StrongStart Center,Early Learning,6049413428,,eanjos@sd43.bc.ca,,,,,
043,04325138,Rochester StrongStart Centre,411 SCHOOLHOUSE ST,,COQUITLAM,BC,V3K4Y7,,,,,,,Lina,Baadarani,,,StrongStart Center,Early Learning,6049313574,,,,,,,
043,04325139,Coquitlam River PM StrongStart Centre,4250 SHAUGHNESSY ST,,PORT COQUITLAM,BC,V3E3E5,,,,,,,Lina,Baadarani,,,StrongStart Center,Early Learning,6044649422,,,,,,,
043,04325140,Bramblewood StrongStart Centre,2875 PANORAMA DR,,COQUITLAM,BC,V3E2S7,,,,,,,Lina,Baadarani,,,StrongStart Center,Early Learning,6045520313,6045522132,bwalton@sd43.bc.ca,,,,,
043,04325141,Coquitlam River AM StrongStart Centre,4250 SHAUGHNESSY ST,,PORT COQUITLAM,BC,V3E3E5,,,,,,,Lina,Baadarani,,,StrongStart Center,Early Learning,6049420241,,,,,,,
043,04343030,Inquiry Hub,1432 BRUNETTE AVE,,COQUITLAM,BC,V3K1G5,,,,,,,Emmie,Varley,,,Standard,Public,6049364285,6049366594,dtruss@sd43.bc.ca,,,,,
043,04396727,Greater Heights Learning Academy,550 THOMPSON AVE,,COQUITLAM,BC,V3J3Z8,,,,,,Vice Principal,Billy,Leung,,6049373641,Standard,Independent,6049373641,6049315155,kjeffrey@ghla.ca,https://www.greaterheightslearningacademy.org,01,01,01,01
043,04343028,Coast Salish Elementary,3538 SHEFFIELD AVENUE,,COQUITLAM,BC,V3E3H1,,,,,,,Corinne,Newell,,,Standard,Public,6049378137,,fpearse@sd43.bc.ca,,,,,
043,04399179,CLC,380 MONTGOMERY ST,,COQUITLAM,BC,V3K5G2,,,,,,,Bonny,Gibson,,,Alternate Programs,Public,6049364261,6049366594,mmcglenen@sd43.bc.ca,,,,,
043,04343023,R. C. MacDonald Elementary,2550 LEDUC AVE,,COQUITLAM,BC,V3K5W6,,,,,,Principal,Martin,Bozic,,6049360447,Standard,Public,6049360447,6049378035,mbozic@sd43.bc.ca,,,,,
043,04343080,École Dr. Charles Best Secondary,2525 COMO LAKE AVE,,COQUITLAM,BC,V3J3R8,,,,,,Principal,Heather,Murphy,,,Standard,Public,6044615581,6049378053,hmurphy@sd43.bc.ca,,,,,
043,04399226,Suwa'lkh School,1432 BRUNETTE AVE,,COQUITLAM,BC,V3K1G5,,,,,,Office Admin,Lisa,Tellis,,6045236011,Alternate Programs,Public,6045236011,,jpayne@sd43.bc.ca,,,,,
043,04343059,Smiling Creek Elementary,3456 PRINCETON AVE,,COQUITLAM,BC,V3E3H1,,,,,,,Nancy,Hartmann,,,Standard,Public,6049319280,6049378067,rkillawee@sd43.bc.ca,,,,,
043,04343024,Hillcrest Middle School,2161 REGAN AVE,,COQUITLAM,BC,V3J3C5,,,,,,,Lisa,Nichols,,6049364237,Standard,Public,6049364237,6049376878,rjacobsen@sd43.bc.ca,,,,,
