District Number,Mincode,Display Name,Mailing Address,Mailing Address Line2,Mailing Address City,Mailing Address Province,Mailing Address PostalCode,Physical Address,Physical Address Line2,Physical Address City,Physical Address Province,Physical Address Postal Code,Role,Contact First Name,Contact Last Name,Contact Phone Extension,Contact Phone Number,Facility Type Code,School Category Code,Phone Number,Fax,Email,Website,Group Classification Primary K-3,Group Classification Elementary 4-7 EU,Group Classification Junior Secondary 8-10 SU,Group Classification Senior Secondary 11-12
041,04141008,Edmonds Community Elementary,7651 18TH AVE,,BURNABY,BC,V3N1J1,,,,,,,Vanda,Cappelletti,,,Standard,Public,6042969012,6042969058,sean.gaster@burnabyschools.ca,,,,,
041,04141011,Moscrop Secondary,4433 MOSCROP ST,,BURNABY,BC,V5G2G3,,,,,,Student Information Systems Operator,Kimberly,Bui,,6042966895,Standard,Public,6042966895,6042966898,charran.millsip@burnabyschools.ca,,,,,
041,04141015,Armstrong Elementary,8757 ARMSTRONG AVE,,BURNABY,BC,V3N2H8,,,,,,Principal,Jennifer,Griffin,,,Standard,Public,6042969000,6042969050,jennifer.griffin@burnabyschools.ca,,,,,
041,04141016,Aubrey Elementary,1075 STRATFORD AVE,,BURNABY,BC,V5B3X9,,,,,,Principal,Lisa,Hartman,,,Standard,Public,6042969001,6042969051,lisa.hartman@burnabyschools.ca,,,,,
041,04141017,Brantford Elementary,6512 BRANTFORD AVE,,BURNABY,BC,V5E2S1,,,,,,Principal,Navdeep,Aujla,,,Standard,Public,6042969002,6042969052,navdeep.aujla@burnabyschools.ca,,,,,
041,04141018,Brentwood Park Elementary,1455 DELTA AVE,,BURNABY,BC,V5B3G4,,,,,,Principal,Heather,Kimmie,,,Standard,Public,6042969003,,heather.kimmie@burnabyschools.ca,,,,,
041,04141019,Buckingham Elementary,6066 BUCKINGHAM AVE,,BURNABY,BC,V5E2A4,,,,,,,Donna,Quickstad,,6042969004,Standard,Public,6042969004,,vicki.moro@burnabyschools.ca,,,,,
041,04141020,Cameron Elementary,9540 ERICKSON DR,,BURNABY,BC,V3J1M9,,,,,,,Janice,Brown,,,Standard,Public,6042969005,6046648726,al.post@burnabyschools.ca,,,,,
041,04141021,Capitol Hill Elementary,350S HOLDOM AVE,,BURNABY,BC,V5B3V1,,,,,,Principal,Jennifer,Carson,,6047605472,Standard,Public,6042969006,,jennifer.carson@burnabyschools.ca,,,,,
041,04141022,Cascade Heights Elementary,4343 SMITH AVE,,BURNABY,BC,V5G2V5,,,,,,,Courtney,Eastman,,,Standard,Public,6042969007,6042969054,frankie.devita@burnabyschools.ca,,,,,
041,04141023,Chaffey-Burke Elementary,4404 SARDIS ST,,BURNABY,BC,V5H1K7,,,,,,,Antonella,Sanders,,,Standard,Public,6042969008,6042969055,bruce.cornell@burnabyschools.ca,,,,,
041,04141024,Clinton Elementary,5858 CLINTON ST,,BURNABY,BC,V5J2M3,,,,,,,Susan,Lee,,,Standard,Public,6042969009,6042969056,claudio.bortolussi@burnabyschools.ca,,,,,
041,04141026,Douglas Road Elementary,4861 CANADA WAY,,BURNABY,BC,V5G1L7,,,,,,Principal,Nadia,Volpe,,,Standard,Public,6042969011,6042969057,nadia.volpe@burnabyschools.ca,,,,,
041,04141029,Gilmore Community Elementary,50 S GILMORE AVE,,BURNABY,BC,V5C4P5,,,,,,,Sharlene,Desbiens,,,Standard,Public,6042969013,,maria.perez@burnabyschools.ca,,,,,
041,04141030,Gilpin Elementary,5490 EGLINTON ST,,BURNABY,BC,V5G2B2,,,,,,,Lisa,Quer,,,Standard,Public,6042969014,6046648832,eva.young@burnabyschools.ca,,,,,
041,04141033,Kitchener Elementary,1351 GILMORE AVE,,BURNABY,BC,V5C4S8,,,,,,Principal,Dino,Klarich,,,Standard,Public,6042969017,,dino.klarich@burnabyschools.ca,,,,,
041,04141034,Lakeview Elementary,7777 MAYFIELD ST,,BURNABY,BC,V5E2J5,,,,,,Principal,Amelia,Poitras,,6042969018,Standard,Public,6042969018,6042969070,brad.winterlik@burnabyschools.ca,,,,,
041,04141035,Lochdale Community Elementary,6990 AUBREY ST,,BURNABY,BC,V5B2E5,,,,,,Principal,Christy,Redmond,,,Standard,Public,6042969019,6046648325,christy.redmond@burnabyschools.ca,,,,,
041,04141036,Lyndhurst Elementary,9847 LYNDHURST ST,,BURNABY,BC,V3J1E9,,,,,,,Linette,Stoney,,6042969020,Standard,Public,6042969020,6042969067,scott.hodges@burnabyschools.ca,,,,,
041,04141039,Morley Elementary,7355 MORLEY ST,,BURNABY,BC,V5E2K1,,,,,,Principal,Blake,Briscoe,,,Standard,Public,6042969024,6042969069,blake.briscoe@burnabyschools.ca,,,,,
041,04141040,Nelson Elementary,4850 IRMIN ST,,BURNABY,BC,V5J1Y2,,,,,,,Pen,Contact,,,Standard,Public,6042969025,,guy.hamilton@burnabyschools.ca,,,,,
041,04141041,Parkcrest Elementary,6055 HALIFAX ST,,BURNABY,BC,V5B2P4,,,,,,,Maria,Melo,,6042969039,Standard,Public,6042969039,6042969071,andrew.lee@burnabyschools.ca,,,,,
041,04141044,Rosser Elementary,4375 PANDORA ST,,BURNABY,BC,V5C2B6,,,,,,Principal,Nadia,Volpe,,,Standard,Public,6042969027,,nadia.volpe@burnabyschools.ca,,,,,
041,04141046,Ecole Seaforth Elementary,7881 GOVERNMENT RD,,BURNABY,BC,V5A2C9,,,,,,Principal,Anthony,Yam,,,Standard,Public,6042969028,,anthony.yam@burnabyschools.ca,,,,,
041,04141047,Second Street Community Elementary,7502 2ND ST,,BURNABY,BC,V3N3R5,,,,,,,Sabrina,Luongo,,,Standard,Public,6042969029,,jeff.hutton@burnabyschools.ca,,,,,
041,04141048,Sperling Elementary,2200 SPERLING AVE,,BURNABY,BC,V5B4K7,,,,,,,Susie,Bonvino,,,Standard,Public,6042969030,6046648651,kelly.chow@burnabyschools.ca,,,,,
041,04141049,Stride Avenue Community Elementary,7014 STRIDE AVE,,BURNABY,BC,V3N1T4,,,,,,Principal,Shairoz,Merani,,,Standard,Public,6042969032,6042969074,shairoz.merani@burnabyschools.ca,,,,,
041,04141050,Suncrest Elementary,3883 RUMBLE ST,,BURNABY,BC,V5J1Z5,,,,,,,Donna,Boleak,,,Standard,Public,6042969033,6042969075,reg.laplante@burnabyschools.ca,,,,,
041,04141052,Twelfth Avenue Elementary,7622 12TH AVE,,BURNABY,BC,V3N2K1,,,,,,Principal,Lisa,Pitt,,,Standard,Public,6042969035,6046648828,lisa.pitt@burnabyschools.ca,,,,,
041,04141053,Westridge Elementary,510 DUNCAN AVE,,BURNABY,BC,V5B4L9,,,,,,,Carmela,Pironaggi,,,Standard,Public,6042969037,,mary-ann.brown@burnabyschools.ca,,,,,
041,04141054,Windsor Elementary,6166 IMPERIAL ST,,BURNABY,BC,V5J1G5,,,,,,Principal,Dave,Heard,657001,6042969038,Standard,Public,6042969038,6042969079,david.heard@burnabyschools.ca,,,,,
041,04141056,Montecito Elementary,2176 DUTHIE AVE,,BURNABY,BC,V5A2S2,,,,,,,Susy,Scigliano,,,Standard,Public,6042969023,6042969068,fonda.papathanasiou@burnabyschools.ca,,,,,
041,04141057,Stoney Creek Community Elementary,2740 BEAVERBROOK CRES,,BURNABY,BC,V3J7B6,,,,,,Principal,Wendell,Hiltz,,,Standard,Public,6042969031,6042969073,wendell.hiltz@burnabyschools.ca,,,,,
041,04141060,Forest Grove Elementary,8525 FOREST GROVE DR,,BURNABY,BC,V5A4H5,,,,,,,Karen,Dawson,,,Standard,Public,6042969026,,kurt.gurney@burnabyschools.ca,,,,,
041,04141037,École Marlborough Elementary,6060 MARLBOROUGH AVE,,BURNABY,BC,V5H3L7,,,,,,Principal,Karen,Floyd,,,Standard,Public,6042969021,6046648564,karen.floyd@burnabyschools.ca,,,,,
041,04196118,St. Michaels,9387 HOLMES ST,,BURNABY,BC,V3N4C3,,,,,,Principal,Elaine,Grant,,,Standard,Independent,6045269768,6047275355,egrant@cisva.bc.ca,,01,01,,
041,04196072,Holy Cross Elementary School,1450 DELTA AVE,,BURNABY,BC,V5B3G2,,,,,,Office Manager,Maria,Krumpak,,6042993530,Standard,Independent,6042993530,6042993534,pveltri@cisva.bc.ca,,01,01,,
041,04141025,Confederation Park Elementary,4715 PANDORA ST,,BURNABY,BC,V5C2C2,,,,,,,Michelle,Dahl,,6042969010,Standard,Public,6042969010,,reg.laplante@burnabyschools.ca,,,,,
041,04141038,Maywood Community Elementary,4567 IMPERIAL ST,,BURNABY,BC,V5J1B7,,,,,,Vice Principal,Chris,Phillips,,6042969022,Standard,Public,6042969022,6046648252,mark.harding@burnabyschools.ca,,,,,
041,04196085,Our Lady of Mercy,7481 10TH AVE,,BURNABY,BC,V3N2S1,,,,,,Principal,Neva,Grout,,,Standard,Independent,6045267121,6045203194,office@ourladyofmercy.ca,,01,01,,
041,04196031,St. Thomas More Collegiate,7450 12TH AVE,,BURNABY,BC,V3N2K1,,,,,,,Caitlin,Jensen,,,Standard,Independent,6045211801,6045200725,joe.adams@stmc.bc.ca,https://stthomasmorecollegiate.ca,,,01,01
041,04199036,Fraser Park Secondary School Program,7900 FRASER PARK DR,,BURNABY,BC,V5J5H1,,,,,,,Katelyn,Modesto,,,Youth Custody/Residential,Public,7784522082,7784522081,david.greve@burnabyschools.ca,,,,,
041,04199038,Maples School Program,3405 WILLINGDON AVE,,BURNABY,BC,V5G3H4,,,,,,,Katelyn,Modesto,,,Long term PRP,Public,6042966900,6046605828,david.greve@burnabyschools.ca,,,,,
041,04196141,St. Helen's,3871 PANDORA ST.,,BURNABY,BC,V5C2A6,,,,,,Principal,Waldemar,Sambor,,6042992234,Standard,Independent,6042992234,6042993565,wsambor@cisva.bc.ca,,01,01,,
041,04196169,Deer Lake SDA School,5550 GILPIN ST,,BURNABY,BC,V5G2H6,,,,,,Principal,Emily,Brousson,,6044345844,Standard,Independent,6044345844,6044345845,admin@deerlakeschool.ca,,01,01,01,01
041,04196139,St. Francis de Sales,6656 BALMORAL ST,,BURNABY,BC,V5E1J1,,,,,,,Ornella,Hatzisavva,,,Standard,Independent,6044355311,6044344798,office@sfds.school,,01,01,,
041,04196910,Fawkes Academy,103-4181 HASTINGS ST,,BURNABY,BC,V5C2J3,,,,,,Principal,Leslie,Van Dusen,,,Standard,Independent,6042994144,6042329515,leslie@abacentre.ca,,01,01,01,01
041,04141066,Royal Oak Secondary Program,5310 WOODSWORTH ST,,BURNABY,BC,V5G1S4,,,,,,,David,Greve,,,Alternate Programs,Public,6042966900,6042966910,david.greve@burnabyschools.ca,,,,,
041,04141061,South Slope Elementary,4446 WATLING ST,,BURNABY,BC,V5J5H3,,,,,,Principal,Lindsay,Holliday,,,Standard,Public,6042969062,6042969063,lindsay.holliday@burnabyschools.ca,,,,,
041,04141062,Burnaby South Secondary,5455 RUMBLE ST,,BURNABY,BC,V5J2B7,,,,,,,Pen,Contact,,,Standard,Public,6042966880,6042966883,victoria.lee@burnabyschools.ca,,,,,
041,04141031,Glenwood Elementary,5787 MARINE DR,,BURNABY,BC,V5J3H1,,,,,,Administrative Secretary,Yuki,Yamaguchi,,6042969015,Standard,Public,6042969015,6042969060,dawn.ashton@burnabyschools.ca,,,,,
041,04196636,Burnaby Montessori School,5489 KINGSWAY,,BURNABY,BC,V5H2G1,,,,,,Principal,Babita,Sarkar,,6045581661,Standard,Independent,6045581661,,admin@burnabymontessori.com,,01,,,
041,04199145,Burnaby Online Program,8580 16TH AVE,,BURNABY,BC,V3N1S6,,,,,,,Mariska,Santoso,,,Provincial Online Learning,Public,6042966940,6042966941,cesare.martino@burnabyschools.ca,,,,,
041,04125256,Lochdale Community StrongStart Centre,6990 AUBREY ST,,BURNABY,BC,V5B2E5,,,,,,,Cheryl,Song,,,StrongStart Center,Early Learning,6042969019,,,,,,,
041,04125257,Kitchener StrongStart Centre,1351 GILMORE AVE,,BURNABY,BC,V5C4S8,,,,,,,Cheryl,Song,,,StrongStart Center,Early Learning,6042969017,,,,,,,
041,04125258,Stoney Creek Community StrongStart Centre,2740 BEAVERBROOK CRES,,BURNABY,BC,V3J7B6,,,,,,,Cheryl,Song,,,StrongStart Center,Early Learning,6042969031,,,,,,,
041,04125259,Chaffey-Burke StrongStart Centre,4404 SARDIS ST,,BURNABY,BC,V5H1K7,,,,,,,Cheryl,Song,,,StrongStart Center,Early Learning,6042969008,,,,,,,
041,04125130,Twelfth Avenue StrongStart Centre,7622 12TH AVE,,BURNABY,BC,V3N2K1,,,,,,,Cheryl,Song,,,StrongStart Center,Early Learning,6042969035,,,,,,,
041,04125131,Stride Avenue Community StrongStart Centre,7014 STRIDE AVE,,BURNABY,BC,V3N1T4,,,,,,,Cheryl,Song,,,StrongStart Center,Early Learning,6042969032,,,,,,,
041,04125132,Maywood Community StrongStart Centre,4567 IMPERIAL ST,,BURNABY,BC,V5J1B7,,,,,,,Cheryl,Song,,,StrongStart Center,Early Learning,6042969022,,,,,,,
041,04125128,Second Street Community StrongStart Cntr,7502 2ND ST,,BURNABY,BC,V3N3R5,,,,,,,Cheryl,Song,,,StrongStart Center,Early Learning,6042969029,,,,,,,
041,04141069,University Highlands Elementary,9388 TOWER RD,,BURNABY,BC,V5A4X6,,,,,,,Jennifer,Lawler,,,Standard,Public,6042969036,6042969078,mark.harding@burnabyschools.ca,,,,,
041,04199300,Take A Hike Secondary Program,5310 WOODSWORTH ST,,BURNABY,BC,V5G1S4,,,,,,,David,Greve,,,Alternate Programs,Public,6042966900,6042966910,david.greve@burnabyschools.ca,,,,,
041,04199301,Burnaby Youth Hub Secondary Program,4750 IMPERIAL ST,,BURNABY,BC,V5J1C2,,,,,,Principal,David,Greve,,,Alternate Programs,Public,6042966900,6042966910,david.greve@burnabyschools.ca,,,,,
041,04199302,Outlook Secondary Program,204-3993 HENNING DR,,BURNABY,BC,V5C6P7,,,,,,,David,Greve,,,Alternate Programs,Public,6042981515,6042981518,david.greve@burnabyschools.ca,,,,,
041,04125005,Forest Grove StrongStart Centre,8525 FOREST GROVE DR,,BURNABY,BC,V5A4H5,,,,,,,Cheryl,Song,,,StrongStart Center,Early Learning,6042969026,,,,,,,
041,04125129,Cascade Heights StrongStart Centre,4343 SMITH AVE,,BURNABY,BC,V5G2V5,,,,,,,Cheryl,Song,,,StrongStart Center,Early Learning,6042969007,,,,,,,
041,04141032,École Inman Elementary,3963 BRANDON ST,,BURNABY,BC,V5G2P6,,,,,,Principal,David,Maclean,,,Standard,Public,6042969016,6042969061,dave.maclean@burnabyschools.ca,,,,,
041,04195066,BC Provincial School For The Deaf Elementary,4446 WATLING ST,,BURNABY,BC,V5J5H3,,,,,,Principal,Catherine,Bennett,,,Long term PRP,Public,6042969062,6042969063,catherine.bennett@burnabyschools.ca,,,,,
041,04195036,BC Provincial School for the Deaf Secondary,5455 RUMBLE ST,,BURNABY,BC,V5J2B7,,,,,,Principal,Catherine,Bennett,,,Long term PRP,Public,6042966880,6042966883,catherine.bennett@burnabyschools.ca,,,,,
041,04141007,Cariboo Hill Secondary,8580 16TH AVE,,BURNABY,BC,V3N1S6,,,,,,Vice Principal,Meena,Mangat,606003,6042966890,Standard,Public,6042966890,6042966893,andy.chin@burnabyschools.ca,https://cariboohill.burnabyschools.ca/,,,,
041,04196182,John Knox Christian - Elementary Campus,8260 13TH AVE,,BURNABY,BC,V3N2G5,,,,,,Principal,Jacob,Rodgers,,6045221410,Standard,Independent,6045221410,6045224606,info@johnknoxbc.org,https://johnknoxbc.org/,01,01,,
